unix_ts,type,longitude,latitude,message
1582193107,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582193227,Accident,103.8724681,1.323945897,(20/2)18:03 Accident on PIE (towards Tuas) after KPE Exit. Avoid lanes 3 and 4.
1582193227,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till Toa Payoh Exit. Avoid lanes 1 and 2.
1582193227,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582193347,Accident,103.8724681,1.323945897,(20/2)18:03 Accident on PIE (towards Tuas) after KPE Exit. Avoid lanes 3 and 4.
1582193347,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till Toa Payoh Exit. Avoid lanes 1 and 2.
1582193347,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582193467,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till Toa Payoh Exit. Avoid lane 1.
1582193467,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582193587,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till Toa Payoh Exit. Avoid lane 1.
1582193587,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582193707,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till Toa Payoh Exit. Avoid lane 1.
1582193707,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582193827,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till Toa Payoh Exit. Avoid lane 1.
1582193827,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582193947,Vehicle breakdown,103.7475751,1.323000822,(20/2)18:15 Vehicle breakdown on AYE (towards MCE) after Jurong Town Hall Exit.
1582193947,Vehicle breakdown,103.6852418,1.341902377,(20/2)18:15 Vehicle breakdown on PIE (towards Tuas) after Pioneer Rd North.
1582193947,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till Toa Payoh Exit. Avoid lane 1.
1582193947,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582194067,Vehicle breakdown,103.7617483,1.313024584,(20/2)18:18 Vehicle breakdown on AYE (towards Tuas ) after Clementi Ave 6 Exit. Avoid lane 3.
1582194067,Vehicle breakdown,103.7475751,1.323000822,(20/2)18:15 Vehicle breakdown on AYE (towards MCE) after Jurong Town Hall Exit.
1582194067,Vehicle breakdown,103.6852418,1.341902377,(20/2)18:15 Vehicle breakdown on PIE (towards Tuas) after Pioneer Rd North.
1582194067,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till Toa Payoh Exit. Avoid lane 1.
1582194067,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582194187,Vehicle breakdown,103.7617483,1.313024584,(20/2)18:18 Vehicle breakdown on AYE (towards Tuas ) after Clementi Ave 6 Exit. Avoid lane 3.
1582194187,Vehicle breakdown,103.7475751,1.323000822,(20/2)18:15 Vehicle breakdown on AYE (towards MCE) after Jurong Town Hall Exit.
1582194187,Vehicle breakdown,103.6852418,1.341902377,(20/2)18:15 Vehicle breakdown on PIE (towards Tuas) after Pioneer Rd North.
1582194187,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till Toa Payoh Exit. Avoid lane 1.
1582194187,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582194307,Vehicle breakdown,103.7617483,1.313024584,(20/2)18:18 Vehicle breakdown on AYE (towards Tuas ) after Clementi Ave 6 Exit. Avoid lane 3.
1582194307,Vehicle breakdown,103.7475751,1.323000822,(20/2)18:15 Vehicle breakdown on AYE (towards MCE) after Jurong Town Hall Exit.
1582194307,Vehicle breakdown,103.6852418,1.341902377,(20/2)18:15 Vehicle breakdown on PIE (towards Tuas) after Pioneer Rd North.
1582194307,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till Toa Payoh Exit. Avoid lane 1.
1582194307,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582194427,Vehicle breakdown,103.8573747,1.270503714,(20/2)18:24 Vehicle breakdown on MCE (towards AYE) after Marina Coastal Dr Entrance.
1582194427,Vehicle breakdown,103.7617483,1.313024584,(20/2)18:18 Vehicle breakdown on AYE (towards Tuas ) after Clementi Ave 6 Exit. Avoid lane 3.
1582194427,Vehicle breakdown,103.7475751,1.323000822,(20/2)18:15 Vehicle breakdown on AYE (towards MCE) after Jurong Town Hall Exit.
1582194427,Vehicle breakdown,103.6852418,1.341902377,(20/2)18:15 Vehicle breakdown on PIE (towards Tuas) after Pioneer Rd North.
1582194427,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till KPE Exit. Avoid lane 1.
1582194427,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582194547,Vehicle breakdown,103.8573747,1.270503714,(20/2)18:24 Vehicle breakdown on MCE (towards AYE) after Marina Coastal Dr Entrance.
1582194547,Vehicle breakdown,103.7617483,1.313024584,(20/2)18:18 Vehicle breakdown on AYE (towards Tuas ) after Clementi Ave 6 Exit. Avoid lane 3.
1582194547,Vehicle breakdown,103.7475751,1.323000822,(20/2)18:15 Vehicle breakdown on AYE (towards MCE) after Jurong Town Hall Exit.
1582194547,Vehicle breakdown,103.6852418,1.341902377,(20/2)18:15 Vehicle breakdown on PIE (towards Tuas) after Pioneer Rd North.
1582194547,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till KPE Exit. Avoid lane 1.
1582194547,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582194667,Vehicle breakdown,103.8573747,1.270503714,(20/2)18:24 Vehicle breakdown on MCE (towards AYE) after Marina Coastal Dr Entrance.
1582194667,Vehicle breakdown,103.7617483,1.313024584,(20/2)18:18 Vehicle breakdown on AYE (towards Tuas ) after Clementi Ave 6 Exit. Avoid lane 3.
1582194667,Vehicle breakdown,103.7475751,1.323000822,(20/2)18:15 Vehicle breakdown on AYE (towards MCE) after Jurong Town Hall Exit.
1582194667,Vehicle breakdown,103.6852418,1.341902377,(20/2)18:15 Vehicle breakdown on PIE (towards Tuas) after Pioneer Rd North.
1582194667,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till KPE Exit. Avoid lane 1.
1582194667,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582194787,Vehicle breakdown,103.84199,1.30819811,(20/2)18:29 Vehicle breakdown in CTE Tunnel (towards AYE) before Cairnhill Circle Exit. Avoid lane 3.
1582194787,Vehicle breakdown,103.8573747,1.270503714,(20/2)18:24 Vehicle breakdown on MCE (towards AYE) after Marina Coastal Dr Entrance.
1582194787,Vehicle breakdown,103.7617483,1.313024584,(20/2)18:18 Vehicle breakdown on AYE (towards Tuas ) after Clementi Ave 6 Exit. Avoid lane 3.
1582194787,Vehicle breakdown,103.7475751,1.323000822,(20/2)18:15 Vehicle breakdown on AYE (towards MCE) after Jurong Town Hall Exit.
1582194787,Vehicle breakdown,103.6852418,1.341902377,(20/2)18:15 Vehicle breakdown on PIE (towards Tuas) after Pioneer Rd North.
1582194787,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till KPE Exit. Avoid lane 1.
1582194787,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582194907,Vehicle breakdown,103.84199,1.30819811,(20/2)18:29 Vehicle breakdown in CTE Tunnel (towards AYE) before Cairnhill Circle Exit. Avoid lane 3.
1582194907,Vehicle breakdown,103.8573747,1.270503714,(20/2)18:24 Vehicle breakdown on MCE (towards AYE) after Marina Coastal Dr Entrance.
1582194907,Vehicle breakdown,103.7617483,1.313024584,(20/2)18:18 Vehicle breakdown on AYE (towards Tuas ) after Clementi Ave 6 Exit. Avoid lane 3.
1582194907,Vehicle breakdown,103.7475751,1.323000822,(20/2)18:15 Vehicle breakdown on AYE (towards MCE) after Jurong Town Hall Exit.
1582194907,Vehicle breakdown,103.6852418,1.341902377,(20/2)18:15 Vehicle breakdown on PIE (towards Tuas) after Pioneer Rd North.
1582194907,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till KPE Exit. Avoid lane 1.
1582194907,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582195027,Vehicle breakdown,103.84199,1.30819811,(20/2)18:29 Vehicle breakdown in CTE Tunnel (towards AYE) before Cairnhill Circle Exit. Avoid lane 3.
1582195027,Vehicle breakdown,103.7617483,1.313024584,(20/2)18:18 Vehicle breakdown on AYE (towards Tuas ) after Clementi Ave 6 Exit. Avoid lane 3.
1582195027,Vehicle breakdown,103.7475751,1.323000822,(20/2)18:15 Vehicle breakdown on AYE (towards MCE) after Jurong Town Hall Exit.
1582195027,Vehicle breakdown,103.6852418,1.341902377,(20/2)18:15 Vehicle breakdown on PIE (towards Tuas) after Pioneer Rd North.
1582195027,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till KPE Exit.
1582195027,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582195147,Vehicle breakdown,103.8412783,1.307672595,(20/2)18:29 Vehicle breakdown in CTE Tunnel (towards AYE) before Cairnhill Circle Exit. Avoid lane 3.
1582195147,Vehicle breakdown,103.7617483,1.313024584,(20/2)18:18 Vehicle breakdown on AYE (towards Tuas ) after Clementi Ave 6 Exit. Avoid lane 3.
1582195147,Vehicle breakdown,103.7475751,1.323000822,(20/2)18:15 Vehicle breakdown on AYE (towards MCE) after Jurong Town Hall Exit.
1582195147,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till KPE Exit.
1582195147,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582195267,Vehicle breakdown,103.8412783,1.307672595,(20/2)18:29 Vehicle breakdown in CTE Tunnel (towards AYE) before Cairnhill Circle Exit. Avoid lane 3.
1582195267,Vehicle breakdown,103.7617483,1.313024584,(20/2)18:18 Vehicle breakdown on AYE (towards Tuas ) after Clementi Ave 6 Exit. Avoid lane 3.
1582195267,Vehicle breakdown,103.7475751,1.323000822,(20/2)18:15 Vehicle breakdown on AYE (towards MCE) after Jurong Town Hall Exit.
1582195267,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till Paya Lebar Rd.
1582195267,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582195387,Vehicle breakdown,103.8412783,1.307672595,(20/2)18:29 Vehicle breakdown in CTE Tunnel (towards AYE) before Cairnhill Circle Exit. Avoid lane 3.
1582195387,Vehicle breakdown,103.7617483,1.313024584,(20/2)18:18 Vehicle breakdown on AYE (towards Tuas ) after Clementi Ave 6 Exit. Avoid lane 3.
1582195387,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till Paya Lebar Rd.
1582195387,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582195507,Vehicle breakdown,103.7617483,1.313024584,(20/2)18:18 Vehicle breakdown on AYE (towards Tuas ) after Clementi Ave 6 Exit. Avoid lane 3.
1582195507,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till Paya Lebar Rd.
1582195507,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582195627,Vehicle breakdown,103.7617483,1.313024584,(20/2)18:18 Vehicle breakdown on AYE (towards Tuas ) after Clementi Ave 6 Exit. Avoid lane 3.
1582195627,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till Paya Lebar Rd.
1582195627,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582195747,Vehicle breakdown,103.7617483,1.313024584,(20/2)18:18 Vehicle breakdown on AYE (towards Tuas ) after Clementi Ave 6 Exit. Avoid lane 3.
1582195747,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till Paya Lebar Rd.
1582195747,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582195867,Vehicle breakdown,103.7755901,1.375574748,(20/2)18:48 Vehicle breakdown on Bukit Panjang Road (towards Bangkit Road) after BKE. Avoid right lane.
1582195867,Vehicle breakdown,103.7617483,1.313024584,(20/2)18:18 Vehicle breakdown on AYE (towards Tuas ) after Clementi Ave 6 Exit. Avoid lane 3.
1582195867,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till Paya Lebar Rd.
1582195867,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582195987,Vehicle breakdown,103.7755901,1.375574748,(20/2)18:48 Vehicle breakdown on Bukit Panjang Road (towards Bangkit Road) after BKE. Avoid right lane.
1582195987,Vehicle breakdown,103.7617483,1.313024584,(20/2)18:18 Vehicle breakdown on AYE (towards Tuas ) after Clementi Ave 6 Exit. Avoid lane 3.
1582195987,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till Paya Lebar Rd.
1582195987,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582196107,Vehicle breakdown,103.7755901,1.375574748,(20/2)18:48 Vehicle breakdown on Bukit Panjang Road (towards Bangkit Road) after BKE. Avoid right lane.
1582196107,Vehicle breakdown,103.7617483,1.313024584,(20/2)18:18 Vehicle breakdown on AYE (towards Tuas ) after Clementi Ave 6 Exit. Avoid lane 3.
1582196107,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till Paya Lebar Rd.
1582196107,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582196227,Accident,103.77874,1.369696177,(20/2)18:53 Accident on BKE (towards Woodlands) after Dairy Farm Rd Exit. Avoid lane 1.
1582196227,Vehicle breakdown,103.7617483,1.313024584,(20/2)18:18 Vehicle breakdown on AYE (towards Tuas ) after Clementi Ave 6 Exit. Avoid lane 3.
1582196227,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till KPE Exit.
1582196227,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582196347,Vehicle breakdown,103.9257249,1.33507888,(20/2)18:56 Vehicle breakdown on PIE (towards Changi Airport) after Bedok North Rd.
1582196347,Accident,103.77874,1.369696177,(20/2)18:53 Accident on BKE (towards Woodlands) after Dairy Farm Rd Exit with congestion till Dairy Farm Rd Exit. Avoid lane 1.
1582196347,Vehicle breakdown,103.7617483,1.313024584,(20/2)18:18 Vehicle breakdown on AYE (towards Tuas ) after Clementi Ave 6 Exit. Avoid lane 3.
1582196347,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till KPE Exit.
1582196467,Vehicle breakdown,103.9257249,1.33507888,(20/2)18:56 Vehicle breakdown on PIE (towards Changi Airport) after Bedok North Rd.
1582196467,Accident,103.77874,1.369696177,(20/2)18:53 Accident on BKE (towards Woodlands) after Dairy Farm Rd Exit with congestion till Dairy Farm Rd Exit. Avoid lane 1.
1582196467,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till KPE Exit.
1582196587,Vehicle breakdown,103.9257249,1.33507888,(20/2)18:56 Vehicle breakdown on PIE (towards Changi Airport) after Bedok North Rd.
1582196587,Accident,103.77874,1.369696177,(20/2)18:53 Accident on BKE (towards Woodlands) after Dairy Farm Rd Exit with congestion till Dairy Farm Rd Exit. Avoid lane 1.
1582196587,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till CTE(SLE) Exit.
1582196707,Vehicle breakdown,103.9257249,1.33507888,(20/2)18:56 Vehicle breakdown on PIE (towards Changi Airport) after Bedok North Rd.
1582196707,Accident,103.77874,1.369696177,(20/2)18:53 Accident on BKE (towards Woodlands) after Dairy Farm Rd Exit with congestion till Dairy Farm Rd Exit. Avoid lane 1.
1582196707,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till CTE(SLE) Exit.
1582196827,Vehicle breakdown,103.9257249,1.33507888,(20/2)18:56 Vehicle breakdown on PIE (towards Changi Airport) after Bedok North Rd.
1582196827,Accident,103.77874,1.369696177,(20/2)18:53 Accident on BKE (towards Woodlands) after Dairy Farm Rd Exit with congestion till Dairy Farm Rd Exit.
1582196827,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till CTE(SLE) Exit.
1582196947,Vehicle breakdown,103.9257249,1.33507888,(20/2)18:56 Vehicle breakdown on PIE (towards Changi Airport) after Bedok North Rd.
1582196947,Accident,103.77874,1.369696177,(20/2)18:53 Accident on BKE (towards Woodlands) after Dairy Farm Rd Exit with congestion till Dairy Farm Rd Exit.
